amount_received,receiving_currency,amount_paid,payment_currency,payment_format,from_entity_type,from_bank_prefix,from_entity_account_count,from_entity_bank_count,to_entity_type,to_bank_prefix,to_entity_account_count,to_entity_bank_count,hour,day,day_of_week,is_weekend,amount_paid_log1p,amount_received_log1p,amount_abs_diff,amount_ratio_paid_to_received,same_bank,same_account,same_entity,cross_currency,is_laundering
4226.55,US Dollar,4226.55,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Partnership,First,1,1,5,2,4,0,8.349377908023905,8.349377908023905,0.0,1.0,0,0,0,0,0
1641.56,Canadian Dollar,1641.56,Canadian Dollar,Cheque,Partnership,National,6,6,Sole Proprietorship,Canada,1,1,7,2,4,0,7.404011279371939,7.404011279371939,0.0,1.0,0,0,0,0,0
1870.79,US Dollar,1870.79,US Dollar,Credit Card,Partnership,National,7,7,Corporation,Bank of Hartford,6,6,5,2,4,0,7.534650471257769,7.534650471257769,0.0,1.0,0,0,0,0,0
215738.54,Yen,215738.54,Yen,Cash,Corporation,National,1,1,Partnership,Japan,5,5,6,2,4,0,12.281827125730985,12.281827125730985,0.0,1.0,0,0,0,0,0
1589.01,Euro,1589.01,Euro,Cheque,Corporation,Germany,1,1,Corporation,Germany,1,1,7,2,4,0,7.371495584502676,7.371495584502676,0.0,1.0,1,1,1,0,0
24260.58,Australian Dollar,24260.58,Australian Dollar,Cheque,Sole Proprietorship,Australia,2,2,Sole Proprietorship,Australia,1,1,4,2,4,0,10.096649308159677,10.096649308159677,0.0,1.0,0,0,0,0,0
326.94,US Dollar,326.94,US Dollar,Cheque,Sole Proprietorship,Savings,7,7,Corporation,National,1,1,2,2,4,0,5.7928306648217225,5.7928306648217225,0.0,1.0,0,0,0,0,0
2625.87,US Dollar,2625.87,US Dollar,Cheque,Partnership,First,1,1,Partnership,Savings,1,1,7,2,4,0,7.873548302355238,7.873548302355238,0.0,1.0,0,0,0,0,0
85937.8,Yen,85937.8,Yen,Wire,Corporation,Mexico,71,53,Sole Proprietorship,National,8,8,9,2,4,0,11.361390694001338,11.361390694001338,0.0,1.0,0,0,0,0,0
264.3,Euro,264.3,Euro,Wire,Sole Proprietorship,Netherlands,5,5,Sole Proprietorship,Germany,5,5,4,2,4,0,5.580861261143694,5.580861261143694,0.0,1.0,0,0,0,0,0
268.0,US Dollar,268.0,US Dollar,Cheque,Corporation,First,1,1,Corporation,Savings,5,5,7,2,4,0,5.594711379601839,5.594711379601839,0.0,1.0,0,0,0,0,0
134.0,Euro,134.0,Euro,Cheque,Corporation,Germany,1,1,Corporation,Italy,2,2,7,2,4,0,4.90527477843843,4.90527477843843,0.0,1.0,0,0,0,0,0
150.3,US Dollar,150.3,US Dollar,Cash,Sole Proprietorship,Desert Savings,7,7,Partnership,Bank of New Orleans,1,1,5,2,4,0,5.01926462079431,5.01926462079431,0.0,1.0,0,0,0,0,0
1224.24,Euro,1224.24,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Germany,3,3,1,2,4,0,7.110892022156677,7.110892022156677,0.0,1.0,0,0,0,0,0
1822.33,US Dollar,1822.33,US Dollar,Credit Card,Corporation,Savings,8,8,Partnership,Brownstone Thrift,1,1,6,2,4,0,7.508419778592681,7.508419778592681,0.0,1.0,0,0,0,0,0
4083.08,Yuan,4083.08,Yuan,Credit Card,Partnership,China,150,101,Sole Proprietorship,China,31,30,5,2,4,0,8.314851767731291,8.314851767731291,0.0,1.0,0,0,0,0,0
1730742.11,US Dollar,1730742.11,US Dollar,Cheque,Sole Proprietorship,National,1,1,Sole Proprietorship,First,1,1,7,2,4,0,14.364061417599226,14.364061417599226,0.0,1.0,0,0,0,0,0
1588.94,US Dollar,1588.94,US Dollar,Cheque,Corporation,National,1,1,Partnership,First,1,1,9,2,4,0,7.371451558653206,7.371451558653206,0.0,1.0,0,0,0,0,0
88720.57,US Dollar,88720.57,US Dollar,ACH,Sole Proprietorship,Savings,1,1,Corporation,Mountain,1,1,9,2,4,0,11.393258317990307,11.393258317990307,0.0,1.0,0,0,0,0,0
0.132078,Bitcoin,0.132078,Bitcoin,Bitcoin,Partnership,Willows Thrift,8899,695,Partnership,Crytpo,8899,695,10,2,4,0,0.1240548820008183,0.1240548820008183,0.0,1.0,0,0,1,0,0
253.14,US Dollar,253.14,US Dollar,Credit Card,Partnership,National,1,1,Corporation,National,1,1,2,2,4,0,5.5378852962763885,5.5378852962763885,0.0,1.0,1,0,0,0,0
17819.3,US Dollar,17819.3,US Dollar,Cheque,Partnership,Savings,11,11,Partnership,Savings,1,1,8,2,4,0,9.788093535899929,9.788093535899929,0.0,1.0,0,0,0,0,0
4753.44,US Dollar,4753.44,US Dollar,Cheque,Corporation,Savings,1,1,Corporation,National,1,1,2,2,4,0,8.466834197276356,8.466834197276356,0.0,1.0,0,0,0,0,0
17721.48,Brazil Real,17721.48,Brazil Real,Cheque,Sole Proprietorship,Brazil,3360,630,Sole Proprietorship,Savings,4,4,1,2,4,0,9.782589169219579,9.782589169219579,0.0,1.0,0,0,0,0,0
17320.06,Canadian Dollar,17320.06,Canadian Dollar,Credit Card,Corporation,Canada,1,1,Corporation,Canada,235,122,23,1,3,0,9.759678381167513,9.759678381167513,0.0,1.0,0,0,0,0,0
2957.59,Shekel,875.8,US Dollar,ACH,Partnership,Savings,7,7,Partnership,Savings,7,7,0,2,4,0,6.776278916193751,7.9924680824754075,2081.79,0.29611947565416435,1,1,1,1,0
6.84,US Dollar,6.84,US Dollar,Credit Card,Partnership,Mountain,8,8,Partnership,Savings,5,5,0,2,4,0,2.0592388343623163,2.0592388343623163,0.0,1.0,0,0,0,0,0
0.023545,Bitcoin,0.023545,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Partnership,Crytpo,8899,695,23,1,3,0,0.023272091933351214,0.023272091933351214,0.0,1.0,0,0,1,0,0
25424218.22,US Dollar,25424218.22,US Dollar,Cheque,Corporation,Dawn,1,1,Partnership,Savings,1,1,0,2,4,0,17.05121279028282,17.05121279028282,0.0,1.0,0,0,0,0,0
7195.79,US Dollar,7195.79,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Sole Proprietorship,First,1,1,6,2,4,0,8.881390372257584,8.881390372257584,0.0,1.0,0,0,0,0,0
14719.12,Euro,14719.12,Euro,Cheque,Partnership,Germany,167,113,Sole Proprietorship,Italy,1,1,4,2,4,0,9.596970544423552,9.596970544423552,0.0,1.0,0,0,0,0,0
358.46,Euro,358.46,Euro,Credit Card,Sole Proprietorship,Italy,144,93,Sole Proprietorship,Slovakia,1,1,5,2,4,0,5.884602905323889,5.884602905323889,0.0,1.0,0,0,0,0,0
5303843.24,Ruble,5303843.24,Ruble,Cash,Sole Proprietorship,Japan,901,309,Sole Proprietorship,Russia,1,1,4,2,4,0,15.483942443900794,15.483942443900794,0.0,1.0,0,0,0,0,0
22403.34,Yuan,22403.34,Yuan,Credit Card,Corporation,China,3,3,Sole Proprietorship,China,1,1,4,2,4,0,10.017009969076025,10.017009969076025,0.0,1.0,0,0,0,0,0
329.31,US Dollar,329.31,US Dollar,Cheque,Corporation,Bank of Watertown,6,6,Sole Proprietorship,National,12,12,2,2,4,0,5.800031607445565,5.800031607445565,0.0,1.0,0,0,0,0,0
84905.85,US Dollar,84905.85,US Dollar,ACH,Corporation,First,1,1,Corporation,First,1,1,4,2,4,0,11.349310052201384,11.349310052201384,0.0,1.0,0,0,0,0,0
1269.88,US Dollar,1269.88,US Dollar,ACH,Corporation,Savings,1,1,Partnership,Bank of Seattle,1,1,4,2,4,0,7.147464852884822,7.147464852884822,0.0,1.0,0,0,0,0,0
265552.61,Rupee,265552.61,Rupee,ACH,Corporation,India,2,2,Corporation,India,530,343,9,2,4,0,12.489572020184804,12.489572020184804,0.0,1.0,0,0,0,0,1
158539.95,US Dollar,158539.95,US Dollar,ACH,Sole Proprietorship,Oasis,1,1,Corporation,First,11,11,2,2,4,0,11.973768198551824,11.973768198551824,0.0,1.0,0,0,0,0,0
3950.7,Mexican Peso,3950.7,Mexican Peso,Cheque,Partnership,Slovakia,1,1,Partnership,Slovakia,1,1,3,2,4,0,8.281901145055203,8.281901145055203,0.0,1.0,1,1,1,0,0
308.24,US Dollar,308.24,US Dollar,ACH,Corporation,Mountain Bancorp,1,1,Partnership,Savings,1,1,3,2,4,0,5.734117674452274,5.734117674452274,0.0,1.0,0,0,0,0,0
114.2,US Dollar,114.2,US Dollar,Cheque,Corporation,First,1,1,Corporation,National,1,1,5,2,4,0,4.746669748261791,4.746669748261791,0.0,1.0,0,0,0,0,0
1872.93,US Dollar,1872.93,US Dollar,Credit Card,Corporation,Mountain,1,1,Corporation,Bank of Madison,1,1,5,2,4,0,7.535793108845648,7.535793108845648,0.0,1.0,0,0,0,0,0
919.09,Euro,919.09,Euro,Cheque,Sole Proprietorship,France,6,6,Sole Proprietorship,Spain,3,3,7,2,4,0,6.824471491345383,6.824471491345383,0.0,1.0,0,0,0,0,0
6737.55,Euro,6737.55,Euro,Credit Card,Sole Proprietorship,Willows Thrift,13,11,Partnership,Netherlands,9,9,5,2,4,0,8.815600047230658,8.815600047230658,0.0,1.0,0,0,0,0,1
1987.06,Australian Dollar,1987.06,Australian Dollar,Cheque,Partnership,Australia,2021,616,Corporation,Australia,2,2,3,2,4,0,7.594914567847598,7.594914567847598,0.0,1.0,0,0,0,0,0
9982554.01,Euro,9982554.01,Euro,Cash,Sole Proprietorship,Netherlands,1,1,Partnership,Germany,4,4,8,2,4,0,16.116349628547955,16.116349628547955,0.0,1.0,0,0,0,0,0
1590.03,Swiss Franc,1590.03,Swiss Franc,ACH,Sole Proprietorship,Switzerland,3,3,Sole Proprietorship,Switzerland,3,3,7,2,4,0,7.372136884225381,7.372136884225381,0.0,1.0,0,0,0,0,0
2390.14,US Dollar,2390.14,US Dollar,Cheque,Sole Proprietorship,Savings,1,1,Sole Proprietorship,Heath Community,1,1,6,2,4,0,7.779525518650904,7.779525518650904,0.0,1.0,0,0,0,0,0
355309.0,Shekel,355309.0,Shekel,ACH,Partnership,Israel,6,6,Partnership,Israel,2,2,2,2,4,0,12.780745926842432,12.780745926842432,0.0,1.0,0,0,0,0,0
168.99,US Dollar,168.99,US Dollar,ACH,Sole Proprietorship,First,1,1,Corporation,First,1,1,8,2,4,0,5.135739611790679,5.135739611790679,0.0,1.0,0,0,0,0,0
157.9,US Dollar,157.9,US Dollar,Cheque,Partnership,First,7,7,Sole Proprietorship,National,4,4,10,2,4,0,5.0682750735426705,5.0682750735426705,0.0,1.0,0,0,0,0,0
1960632.03,Ruble,1960632.03,Ruble,ACH,Partnership,Russia,1,1,Corporation,Russia,865,182,5,2,4,0,14.488777953551462,14.488777953551462,0.0,1.0,0,0,0,0,1
28377.18,Euro,28377.18,Euro,Cheque,Partnership,Italy,1,1,Sole Proprietorship,Portugal,48,46,9,2,4,0,10.253375818988857,10.253375818988857,0.0,1.0,0,0,0,0,0
1791.24,Saudi Riyal,1791.24,Saudi Riyal,Cheque,Corporation,Saudi Arabia,5,5,Sole Proprietorship,Saudi Arabia,8,8,0,2,4,0,7.491221513138674,7.491221513138674,0.0,1.0,0,0,0,0,0
349.28,Euro,349.28,Euro,Cash,Partnership,Slovakia,1,1,Corporation,Italy,11,9,7,2,4,0,5.858732834654024,5.858732834654024,0.0,1.0,0,0,0,0,0
11129.99,US Dollar,11129.99,US Dollar,Cash,Sole Proprietorship,First,1,1,Sole Proprietorship,Baltech,1,1,1,2,4,0,9.317488389100944,9.317488389100944,0.0,1.0,0,0,0,0,0
8602.13,Euro,8602.13,Euro,Credit Card,Partnership,Netherlands,5,5,Corporation,Spain,1,1,10,2,4,0,9.059881369514965,9.059881369514965,0.0,1.0,0,0,0,0,0
1454.49,US Dollar,1454.49,US Dollar,Credit Card,Partnership,Bank of Seattle,1,1,Sole Proprietorship,City National,1,1,3,2,4,0,7.283097892670836,7.283097892670836,0.0,1.0,0,0,0,0,0
882.59,US Dollar,882.59,US Dollar,Cheque,Partnership,Bank of Los Angeles,1,1,Corporation,Savings,1,1,2,2,4,0,6.783993154143759,6.783993154143759,0.0,1.0,0,0,0,0,0
1.08,Canadian Dollar,1.08,Canadian Dollar,Credit Card,Partnership,Canada,1,1,Corporation,Canada,370,236,3,2,4,0,0.7323678937132266,0.7323678937132266,0.0,1.0,0,0,0,0,0
3.07,US Dollar,20.53,Yuan,ACH,Sole Proprietorship,China,1,1,Sole Proprietorship,China,1,1,7,2,4,0,3.0694473113762717,1.4036429994545037,17.46,6.6872964169381115,1,1,1,1,0
405.34,US Dollar,405.34,US Dollar,Cheque,Sole Proprietorship,First,1,1,Partnership,Savings,1,1,2,2,4,0,6.007190247569464,6.007190247569464,0.0,1.0,0,0,0,0,0
54.05,Euro,54.05,Euro,Credit Card,Corporation,France,4,4,Corporation,Germany,1,1,0,2,4,0,4.008241863168689,4.008241863168689,0.0,1.0,0,0,0,0,0
9789.09,US Dollar,9789.09,US Dollar,Cheque,Corporation,Capital Federal,1,1,Partnership,Bank of Tuscon,7,7,6,2,4,0,9.189125928536438,9.189125928536438,0.0,1.0,0,0,0,0,0
143.45,US Dollar,143.45,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Sole Proprietorship,First,1,1,1,2,4,0,4.9729334269122445,4.9729334269122445,0.0,1.0,0,0,0,0,0
12545.08,Euro,12545.08,Euro,Credit Card,Sole Proprietorship,Willows Thrift,13,11,Sole Proprietorship,Portugal,2,2,7,2,4,0,9.437163545170712,9.437163545170712,0.0,1.0,0,0,0,0,0
3818.72,US Dollar,3818.72,US Dollar,ACH,Partnership,Bank of Lacrosse,1,1,Sole Proprietorship,Hearthstone Savings,1,1,9,2,4,0,8.24793240048484,8.24793240048484,0.0,1.0,0,0,0,0,0
409.44,US Dollar,409.44,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Corporation,National,1,1,9,2,4,0,6.017229754994008,6.017229754994008,0.0,1.0,0,0,0,0,0
6.24,Euro,6.24,Euro,Credit Card,Corporation,Germany,35,32,Sole Proprietorship,Netherlands,9,9,0,2,4,0,1.979621206397625,1.979621206397625,0.0,1.0,0,0,0,0,0
78642.16,Yuan,78642.16,Yuan,Wire,Partnership,China,1,1,Corporation,National,28,22,7,2,4,0,11.272675937126648,11.272675937126648,0.0,1.0,0,0,0,0,0
2495.76,Shekel,2495.76,Shekel,Wire,Sole Proprietorship,Israel,4,4,Partnership,Israel,3,3,6,2,4,0,7.822749170321992,7.822749170321992,0.0,1.0,0,0,0,0,0
1373.0,Brazil Real,1373.0,Brazil Real,Wire,Partnership,Brazil,7,7,Sole Proprietorship,Brazil,4,4,23,1,3,0,7.2254814727822945,7.2254814727822945,0.0,1.0,0,0,0,0,0
22.0,Euro,22.0,Euro,Cheque,Corporation,Netherlands,6,6,Corporation,Portugal,3,3,7,2,4,0,3.1354942159291497,3.1354942159291497,0.0,1.0,0,0,0,0,0
28.854679,Bitcoin,28.854679,Bitcoin,Bitcoin,Partnership,Crytpo,1560,430,Partnership,Crytpo,8899,695,3,2,4,0,3.3963415779733084,3.3963415779733084,0.0,1.0,0,0,0,0,0
476.17,US Dollar,476.17,US Dollar,Cash,Corporation,First,1,1,Partnership,First,1,1,0,2,4,0,6.167872821525018,6.167872821525018,0.0,1.0,1,0,0,0,0
414.45,US Dollar,414.45,US Dollar,Credit Card,Corporation,Savings,10,10,Partnership,Savings,1,1,3,2,4,0,6.02936227011099,6.02936227011099,0.0,1.0,0,0,0,0,0
65.23,US Dollar,65.23,US Dollar,Cash,Partnership,Willows Thrift,3,3,Corporation,Savings,1,1,0,2,4,0,4.193133532496888,4.193133532496888,0.0,1.0,0,0,0,0,0
1330068.79,Euro,1330068.79,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Sole Proprietorship,Greece,11,11,6,2,4,0,14.100741972505451,14.100741972505451,0.0,1.0,0,0,0,0,0
28.61,Euro,28.61,Euro,Credit Card,Sole Proprietorship,First,7,7,Sole Proprietorship,Italy,1,1,3,2,4,0,3.3881121421135,3.3881121421135,0.0,1.0,0,0,0,0,0
155.03,Australian Dollar,155.03,Australian Dollar,ACH,Partnership,Australia,2021,616,Sole Proprietorship,Australia,2,2,8,2,4,0,5.050048296453091,5.050048296453091,0.0,1.0,0,0,0,0,0
2674.45,Euro,2674.45,Euro,Cash,Sole Proprietorship,Netherlands,1,1,Sole Proprietorship,Germany,1,1,10,2,4,0,7.891872869481052,7.891872869481052,0.0,1.0,0,0,0,0,0
22309.62,US Dollar,22309.62,US Dollar,Cash,Partnership,Spruce Cooperative,1,1,Partnership,Savings,1,1,8,2,4,0,10.012818077269033,10.012818077269033,0.0,1.0,0,0,0,0,0
0.061772,Bitcoin,0.061772,Bitcoin,Bitcoin,Partnership,Crytpo,544,355,Partnership,Crytpo,1071,297,6,2,4,0,0.059939210505171016,0.059939210505171016,0.0,1.0,0,0,0,0,0
5993.66,Euro,5993.66,Euro,ACH,Corporation,Italy,26,26,Sole Proprietorship,Germany,3,3,3,2,4,0,8.698624351925046,8.698624351925046,0.0,1.0,0,0,0,0,0
1467.08,UK Pound,1467.08,UK Pound,Credit Card,Sole Proprietorship,UK,1,1,Corporation,UK,1,1,0,2,4,0,7.291710703602419,7.291710703602419,0.0,1.0,0,0,0,0,0
282551.54,Saudi Riyal,282551.54,Saudi Riyal,Cheque,Sole Proprietorship,Saudi Arabia,7,7,Sole Proprietorship,Saudi Arabia,9,9,2,2,4,0,12.551619794576954,12.551619794576954,0.0,1.0,0,0,0,0,0
93418.88,Yuan,93418.88,Yuan,Cheque,Sole Proprietorship,China,10,9,Partnership,China,1,1,7,2,4,0,11.444859449533759,11.444859449533759,0.0,1.0,0,0,0,0,0
29907.61,Euro,29907.61,Euro,Cheque,Corporation,Italy,2,2,Partnership,Germany,1,1,6,2,4,0,10.305901677792514,10.305901677792514,0.0,1.0,0,0,0,0,0
38023.3,Yen,38023.3,Yen,Wire,Corporation,Japan,410,144,Sole Proprietorship,Japan,2,2,6,2,4,0,10.545980708016561,10.545980708016561,0.0,1.0,0,0,0,0,0
62811.12,Yuan,62811.12,Yuan,ACH,Partnership,China,2,2,Sole Proprietorship,China,5,5,9,2,4,0,11.047903327465988,11.047903327465988,0.0,1.0,0,0,0,0,1
137519.42,Brazil Real,137519.42,Brazil Real,Credit Card,Sole Proprietorship,Brazil,2,2,Sole Proprietorship,Brazil,1,1,1,2,4,0,11.831527694153289,11.831527694153289,0.0,1.0,0,0,0,0,0
0.366164,Bitcoin,0.366164,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Partnership,Crytpo,8899,695,7,2,4,0,0.31200681250729934,0.31200681250729934,0.0,1.0,0,0,1,0,1
30589.01,Euro,30589.01,Euro,ACH,Corporation,Germany,1,1,Corporation,Finland,5,5,4,2,4,0,10.328428764049113,10.328428764049113,0.0,1.0,0,0,0,0,1
2036.91,Brazil Real,2036.91,Brazil Real,Cash,Sole Proprietorship,Willows Thrift,18,14,Sole Proprietorship,Brazil,1,1,5,2,4,0,7.619680051865447,7.619680051865447,0.0,1.0,0,0,0,0,0
925303.91,Euro,925303.91,Euro,Cash,Partnership,Netherlands,2,2,Sole Proprietorship,France,5,5,7,2,4,0,13.73787859461016,13.73787859461016,0.0,1.0,0,0,0,0,0
74.99,US Dollar,74.99,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Partnership,First,1,1,9,2,4,0,4.330601752681694,4.330601752681694,0.0,1.0,0,0,0,0,0
67772.81,US Dollar,67772.81,US Dollar,Cash,Partnership,Willows Thrift,3,3,Partnership,Oak Bancorp,1,1,4,2,4,0,11.123931116116077,11.123931116116077,0.0,1.0,0,0,0,0,0
3727.06,US Dollar,3727.06,US Dollar,Credit Card,Sole Proprietorship,Bank of Philadelphia,1,1,Corporation,National,4,4,23,1,3,0,8.223643270096568,8.223643270096568,0.0,1.0,0,0,0,0,0
15998.69,Euro,15998.69,Euro,Cash,Partnership,France,1,1,Partnership,Spain,1,1,23,1,3,0,9.68032462603422,9.68032462603422,0.0,1.0,0,0,0,0,0
3422.28,US Dollar,3422.28,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Partnership,Capital Trust,1,1,5,2,4,0,8.138354434775783,8.138354434775783,0.0,1.0,0,0,0,0,0
487.08,Australian Dollar,487.08,Australian Dollar,ACH,Sole Proprietorship,Australia,2,2,Corporation,Savings,827,472,3,2,4,0,6.190479326843597,6.190479326843597,0.0,1.0,0,0,0,0,0
2342.59,Euro,2342.59,Euro,ACH,Partnership,Netherlands,1,1,Sole Proprietorship,First,7,7,8,2,4,0,7.759439220721779,7.759439220721779,0.0,1.0,0,0,0,0,1
621.51,Euro,621.51,Euro,Cheque,Partnership,Slovakia,1,1,Corporation,Netherlands,2,2,23,1,3,0,6.433759692466862,6.433759692466862,0.0,1.0,0,0,0,0,0
301.48,Euro,301.48,Euro,Credit Card,Partnership,Netherlands,3,3,Sole Proprietorship,France,1,1,0,2,4,0,5.712015159582678,5.712015159582678,0.0,1.0,0,0,0,0,0
12062.52,Yuan,12062.52,Yuan,Cash,Partnership,China,1,1,Sole Proprietorship,China,1,1,2,2,4,0,9.397941301657774,9.397941301657774,0.0,1.0,0,0,0,0,0
6376.52,Brazil Real,6376.52,Brazil Real,Credit Card,Sole Proprietorship,Brazil,3360,630,Sole Proprietorship,Canada,1,1,4,2,4,0,8.760534586036137,8.760534586036137,0.0,1.0,0,0,0,0,0
11375.88,US Dollar,11375.88,US Dollar,Cheque,Partnership,First,6,6,Corporation,National,1,1,9,2,4,0,9.339338504888063,9.339338504888063,0.0,1.0,0,0,0,0,0
728009.65,Rupee,728009.65,Rupee,Credit Card,Corporation,India,6,6,Corporation,India,1,1,8,2,4,0,13.498070956192697,13.498070956192697,0.0,1.0,0,0,0,0,0
940.34,Euro,940.34,Euro,Credit Card,Sole Proprietorship,Germany,8,8,Sole Proprietorship,Germany,1,1,0,2,4,0,6.847304392072919,6.847304392072919,0.0,1.0,0,0,0,0,0
572.55,Swiss Franc,572.55,Swiss Franc,Cheque,Sole Proprietorship,Japan,1,1,Partnership,Switzerland,1,1,8,2,4,0,6.351845116727277,6.351845116727277,0.0,1.0,0,0,0,0,0
8.87,Euro,8.87,Euro,Cheque,Sole Proprietorship,Germany,5,5,Partnership,Ireland,5,5,3,2,4,0,2.28949985344539,2.28949985344539,0.0,1.0,0,0,0,0,0
6283.11,US Dollar,6283.11,US Dollar,ACH,Corporation,Savings,12,12,Sole Proprietorship,Savings,1,1,18,3,5,1,8.745779503996335,8.745779503996335,0.0,1.0,0,0,0,0,1
6732.39,Brazil Real,6732.39,Brazil Real,Credit Card,Sole Proprietorship,Willows Thrift,18,14,Corporation,Brazil,10,10,9,2,4,0,8.814834010527358,8.814834010527358,0.0,1.0,0,0,0,0,0
17678.0,Euro,17678.0,Euro,Credit Card,Sole Proprietorship,Willows Thrift,13,11,Corporation,Belgium,6,6,3,2,4,0,9.780132773506024,9.780132773506024,0.0,1.0,0,0,0,0,0
37.57,US Dollar,37.57,US Dollar,Credit Card,Sole Proprietorship,National,8,7,Corporation,Capital Federal,1,1,0,2,4,0,3.6524747722201365,3.6524747722201365,0.0,1.0,0,0,0,0,0
113.63,US Dollar,113.63,US Dollar,Wire,Corporation,Plateau Credit Union,1,1,Sole Proprietorship,First,1,1,8,2,4,0,4.741709550126918,4.741709550126918,0.0,1.0,0,0,0,0,0
3181.41,US Dollar,3181.41,US Dollar,Cheque,Sole Proprietorship,Savings,1,1,Corporation,Savings,1,1,8,2,4,0,8.065394050377325,8.065394050377325,0.0,1.0,0,0,0,0,0
248365.78,Saudi Riyal,248365.78,Saudi Riyal,Cheque,Corporation,Japan,5116,1229,Sole Proprietorship,Saudi Arabia,1,1,10,2,4,0,12.422661884188194,12.422661884188194,0.0,1.0,0,0,0,0,0
16069.05,Euro,16069.05,Euro,Cash,Corporation,France,1,1,Sole Proprietorship,Germany,1,1,7,2,4,0,9.684712570114396,9.684712570114396,0.0,1.0,0,0,0,0,0
52689.25,Yen,52689.25,Yen,Credit Card,Corporation,Japan,2,2,Sole Proprietorship,Japan,8,8,6,2,4,0,10.872185707925421,10.872185707925421,0.0,1.0,0,0,0,0,0
3705.98,US Dollar,3705.98,US Dollar,Credit Card,Corporation,Bank of Seattle,1,1,Partnership,First,1,1,9,2,4,0,8.217972807937905,8.217972807937905,0.0,1.0,0,0,0,0,0
1424121.03,Canadian Dollar,1424121.03,Canadian Dollar,Cheque,Corporation,Canada,2,2,Sole Proprietorship,Portugal,2568,403,4,2,4,0,14.16906606250715,14.16906606250715,0.0,1.0,0,0,0,0,0
6666.69,Yuan,6666.69,Yuan,Cheque,Sole Proprietorship,China,115,87,Partnership,China,9,9,9,2,4,0,8.805028752088099,8.805028752088099,0.0,1.0,0,0,0,0,0
7531.5,Australian Dollar,7531.5,Australian Dollar,Cheque,Corporation,Australia,1,1,Partnership,Australia,620,356,0,2,4,0,8.926982271004457,8.926982271004457,0.0,1.0,0,0,0,0,0
1.31,Euro,1.31,Euro,Wire,Corporation,Italy,1,1,Sole Proprietorship,Germany,2,2,8,2,4,0,0.8372475245337022,0.8372475245337022,0.0,1.0,0,0,0,0,0
12.97,Saudi Riyal,12.97,Saudi Riyal,Cash,Sole Proprietorship,Saudi Arabia,8,8,Partnership,Saudi Arabia,1,1,23,1,3,0,2.6369121732688705,2.6369121732688705,0.0,1.0,0,0,0,0,0
462.3,Euro,462.3,Euro,Cheque,Partnership,Greece,88,45,Sole Proprietorship,Germany,45,36,23,1,3,0,6.138374792422603,6.138374792422603,0.0,1.0,0,0,0,0,0
783.56,Euro,783.56,Euro,Credit Card,Partnership,Netherlands,1,1,Sole Proprietorship,Italy,1,1,0,2,4,0,6.665123051084064,6.665123051084064,0.0,1.0,0,0,0,0,0
1808.45,US Dollar,1808.45,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Corporation,National,1,1,7,2,4,0,7.500778210679503,7.500778210679503,0.0,1.0,0,0,0,0,0
0.047495,Bitcoin,0.047495,Bitcoin,Bitcoin,Partnership,Crytpo,8899,695,Partnership,Crytpo,8899,695,0,2,4,0,0.04640159953307392,0.04640159953307392,0.0,1.0,0,0,1,0,0
1176.14,Euro,1176.14,Euro,Cheque,Corporation,France,7,7,Corporation,Austria,1,1,7,2,4,0,7.0708430466607926,7.0708430466607926,0.0,1.0,0,0,0,0,0
2076678.49,Rupee,2076678.49,Rupee,Credit Card,Sole Proprietorship,India,5,5,Corporation,India,2,2,9,2,4,0,14.546280777036333,14.546280777036333,0.0,1.0,0,0,0,0,0
166.36,US Dollar,166.36,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Corporation,National,1,1,6,2,4,0,5.120147180876558,5.120147180876558,0.0,1.0,0,0,0,0,0
3492.61,Euro,3492.61,Euro,ACH,Sole Proprietorship,Germany,2,2,Partnership,France,1,1,8,2,4,0,8.158690864544173,8.158690864544173,0.0,1.0,0,0,0,0,0
840.95,US Dollar,840.95,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Partnership,First,1,1,4,2,4,0,6.735720630056318,6.735720630056318,0.0,1.0,0,0,0,0,1
0.190791,Bitcoin,0.190791,Bitcoin,Bitcoin,Partnership,Crytpo,1560,430,Partnership,Crytpo,8899,695,1,2,4,0,0.1746177921866837,0.1746177921866837,0.0,1.0,0,0,0,0,0
595852.18,Mexican Peso,595852.18,Mexican Peso,Cheque,Corporation,Slovakia,7,7,Sole Proprietorship,Mexico,301,165,6,2,4,0,13.297749573418363,13.297749573418363,0.0,1.0,0,0,0,0,0
13797833.22,US Dollar,13797833.22,US Dollar,Cheque,Sole Proprietorship,Brook Savings,3,3,Corporation,Bank of Huron,8,8,10,2,4,0,16.44002219723126,16.44002219723126,0.0,1.0,0,0,0,0,0
